Device 0: NVIDIA GeForce RTX 3060 Laptop GPU; Max thread in blocks: 1024 Total Global Memory: 6143.5 MB Shared Memory per Block: 49152 bytes Constant Memory: 65536 bytes Registers per Block: 65536 Warp Size: 32 Compute Capability: 8.6 Can Map Host Memory: Yes Clock Rate: 1425 MHz L2 Cache Size: 3145728 bytes Multiprocessor Count: 30; Max thread in blocks by axis: (1024, 1024, 64); Max blocks by axis: (2147483647, 65535, 65535);PARAMETR_SIZE: 22; PARAMETR_SIZE_ONE_X: 11; MAX_VALUE_SIZE: 5; NAME_FILE_GRAPH: Parametr_Graph/test100.txt; ANT_SIZE: 500; KOL_ITERATION: 10000; KOL_PROGON_STATISTICS: 200; PARAMETR_Q: 1; PARAMETR_RO: 0.999; TYPE_ACO: 2; ACOCCyN_KOL_ITERATION: 50; FUNCTION: SHAFFERA 
Time omp:;6623.98; 6560.47; 6559.48; 6550.92; 338.474;1922.28; 476.858; 0.00123005; 0.999999; 5670; 
Time omp:;6519.73; 6458.81; 6457.71; 6448.98; 331.703;1901.61; 476.919; 0.00123005; 0.999998; 7336; 
Time omp:;6534.14; 6472.32; 6470.79; 6462.08; 332.581;1912.07; 482.476; 0.00123005; 0.999958; 2688; 
Time omp:;6554.82; 6491.52; 6490.51; 6482.06; 337.154;1902.16; 473.469; 0.00123005; 0.999993; 5918; 
Time omp:;6568.73; 6504.68; 6503.65; 6494.64; 334.545;1912.88; 484.143; 0.00123005; 0.999999; 2074; 
Time omp:;6574.87; 6511.6; 6510.45; 6501.7; 329.559;1918.82; 477.052; 0.00123005; 0.999977; 4230; 
Time omp:;6618.07; 6557.38; 6556.38; 6547.38; 334.003;1927.52; 481.223; 0.00123005; 1; 3413; 
Time omp:;6548.4; 6484.64; 6483.66; 6475.03; 333.847;1907; 476.175; 0.00123005; 0.999998; 5142; 
Time omp:;6550.3; 6487.33; 6486.36; 6477.65; 333.766;1903.56; 473.049; 0.00123005; 0.999995; 4851; 
Time omp:;6575.96; 6513.53; 6512.37; 6503.89; 333.507;1916.47; 475.22; 0.00123005; 0.999996; 4902; 
Time omp:;6596.36; 6532.67; 6531.67; 6522.93; 335.222;1920.3; 484.35; 0.00123005; 0.999999; 2213; 
Time omp:;6554.23; 6494.64; 6493.68; 6484.98; 333.55;1910.06; 482.243; 0.00123005; 0.999994; 3475; 
Time omp:;6598.07; 6529.25; 6528.29; 6519.12; 335.97;1929.01; 481.022; 0.00123005; 0.999997; 4228; 
Time omp:;6590.77; 6529.55; 6528.59; 6519.28; 333.405;1913.75; 479.749; 0.00123005; 1; 3824; 
Time omp:;6562.15; 6495.28; 6494.31; 6485.87; 332.214;1910.15; 474.502; 0.00123005; 0.999975; 7631; 
Time omp:;6570.32; 6506.02; 6504.94; 6494.93; 337.784;1911.61; 477.996; 0.00123005; 0.999989; 3881; 
Time omp:;6521.78; 6458.1; 6456.9; 6448.47; 333.663;1911.45; 477.711; 0.00123005; 0.999996; 4769; 
Time omp:;6568.61; 6506.4; 6505.17; 6496.66; 333.807;1910.89; 478.665; 0.00123005; 0.999999; 2599; 
Time omp:;6530.84; 6468; 6467.01; 6458.59; 330.721;1898.89; 475.312; 0.00123005; 0.999997; 6001; 
Time omp:;6541.76; 6479.12; 6478.14; 6469.64; 331.618;1918.03; 476.091; 0.00123005; 0.999999; 5456; 
Time omp:;6562.08; 6498.67; 6497.71; 6489.43; 332.395;1918.97; 477.291; 0.00123005; 0.999995; 4216; 
Time omp:;6527.15; 6465.01; 6464.02; 6455.42; 333.971;1915.06; 473.237; 0.00123005; 1; 6078; 
Time omp:;6559.02; 6498.44; 6497.47; 6488.6; 335.476;1909.59; 476.954; 0.00123005; 0.999972; 2812; 
Time omp:;6544.31; 6482.33; 6481.29; 6472.38; 333.545;1909.03; 476.796; 0.00123005; 0.999994; 4032; 
Time omp:;6565.25; 6504.8; 6503.61; 6494.82; 333.082;1925.97; 478.179; 0.00123005; 0.999997; 3971; 
Time omp:;6511.32; 6451.85; 6450.61; 6441.09; 330.798;1908.65; 475.705; 0.00123005; 0.999995; 6463; 
Time omp:;6478.99; 6414.83; 6413.85; 6405.42; 328.72;1911.65; 472.985; 0.00123005; 0.999996; 7042; 
Time omp:;6490.76; 6429.6; 6428.61; 6420.18; 336.261;1904.75; 479.004; 0.00123005; 0.999562; 4419; 
Time omp:;6546.77; 6484.15; 6483.15; 6474.33; 331.914;1908.11; 480.025; 0.00123005; 0.999987; 3372; 
Time omp:;6598.46; 6535.94; 6534.98; 6526.6; 334.506;1933.49; 481.642; 0.00123005; 0.999998; 4126; 
Time omp:;6594.02; 6530.36; 6529.39; 6520.94; 332.504;1922.58; 479.754; 0.00123005; 0.999997; 3455; 
Time omp:;6593.65; 6532.24; 6531.28; 6522.78; 338.099;1914.57; 479.615; 0.00123005; 0.999996; 2480; 
Time omp:;6557.68; 6494.01; 6493.04; 6484.41; 331.612;1925.35; 483.354; 0.00123005; 0.999978; 3824; 
Time omp:;6647.28; 6586.29; 6585.24; 6576.43; 337.654;1950.7; 488.332; 0.00123005; 1; 4403; 
Time omp:;6575.28; 6511.91; 6510.93; 6502.32; 337.931;1916.65; 480.269; 0.00123005; 0.999997; 3936; 
Time omp:;6593.49; 6526.48; 6525.41; 6515.85; 335.498;1916.93; 476.638; 0.00123005; 0.999999; 3864; 
Time omp:;6693.53; 6632.71; 6631.59; 6622.7; 338.145;1947.6; 490.153; 0.00123005; 0.999988; 1614; 
Time omp:;6570.29; 6507.49; 6506.5; 6497.76; 331.641;1918.12; 487.577; 0.00123005; 0.999996; 1616; 
Time omp:;6554.3; 6490.89; 6489.89; 6481.47; 330.979;1906.73; 479.592; 0.00123005; 0.999989; 2606; 
Time omp:;6561.43; 6498.1; 6497.13; 6488.65; 334.661;1915.33; 476.746; 0.00123005; 0.999996; 6856; 
Time omp:;6535.87; 6472.86; 6471.42; 6463; 332.365;1903.87; 476.101; 0.00123005; 0.999999; 4753; 
Time omp:;6528.49; 6464.89; 6463.92; 6455.28; 331.324;1906.37; 479.461; 0.00123005; 0.999973; 2376; 
Time omp:;6563.43; 6501.31; 6500.3; 6491.74; 332.499;1912.63; 478.196; 0.00123005; 0.999999; 3378; 
Time omp:;6600.72; 6538.15; 6537.16; 6528.37; 335.977;1909.28; 478.811; 0.00123005; 0.999996; 2969; 
Time omp:;6537.24; 6473.93; 6472.94; 6464.38; 333.204;1902.55; 474.737; 0.00123005; 0.999996; 5942; 
Time omp:;6511.29; 6447.99; 6447.02; 6438.26; 332.819;1911.01; 478.271; 0.00123005; 0.999993; 3576; 
Time omp:;6545.11; 6483.26; 6482.25; 6473.64; 332.06;1906.22; 478.937; 0.00123005; 1; 5941; 
Time omp:;6543.81; 6479.91; 6478.92; 6470.43; 330.825;1907.54; 475.996; 0.00123005; 1; 4716; 
Time omp:;6549.67; 6487.18; 6486.15; 6477.67; 336.181;1926.71; 480.306; 0.00123005; 0.999966; 3483; 
Time omp:;6519.16; 6454.35; 6453.39; 6444.82; 335.18;1912.67; 481.997; 0.00123005; 0.999972; 3141; 
Time omp:;6536.02; 6473.84; 6472.84; 6464.16; 331.611;1912.14; 475.821; 0.00123005; 1; 8665; 
Time omp:;6593.8; 6522.96; 6521.8; 6513.16; 333.711;1927.85; 484.178; 0.00123005; 0.999999; 3198; 
Time omp:;6578.07; 6516.23; 6515.25; 6506.4; 334.06;1909.58; 479.683; 0.00123005; 0.999997; 3146; 
Time omp:;6548.56; 6484.15; 6483.17; 6474.68; 332.386;1911.2; 476.743; 0.00123005; 0.999999; 5532; 
Time omp:;6575.27; 6514.77; 6513.8; 6505.22; 333.406;1915.54; 479.948; 0.00123005; 1; 3730; 
Time omp:;6565.07; 6501.43; 6500.42; 6491.82; 330.213;1910.32; 476.83; 0.00123005; 1; 2721; 
Time omp:;6547.39; 6484.61; 6483.63; 6475.24; 335.115;1910.35; 481.215; 0.00123005; 0.999992; 1584; 
Time omp:;6552.97; 6491.44; 6490.47; 6481.59; 333.806;1900.63; 472.168; 0.00123005; 0.999998; 3246; 
Time omp:;6521.28; 6459.52; 6458.56; 6450.22; 331.095;1907.01; 476.688; 0.00123005; 0.999974; 4419; 
Time omp:;6526.45; 6463.48; 6462.39; 6454.05; 330.327;1904.38; 475.55; 0.00123005; 0.999994; 3116; 
Time omp:;6529.97; 6466.38; 6465.41; 6456.42; 329.034;1910.6; 481.903; 0.00123005; 1; 2780; 
Time omp:;6556.15; 6492.27; 6491.2; 6482.52; 331.049;1928.24; 476.039; 0.00123005; 0.999999; 7822; 
Time omp:;6515.56; 6451.95; 6450.98; 6442.62; 331.066;1894.14; 470.403; 0.00123005; 0.999992; 6042; 
Time omp:;6505.09; 6438.17; 6437.23; 6428.8; 333.79;1899.61; 474.089; 0.00123005; 0.999915; 3469; 
Time omp:;6532.23; 6468.57; 6467.59; 6459.26; 339.387;1908.41; 476.337; 0.00123005; 0.999998; 4460; 
Time omp:;6531.86; 6471.62; 6470.63; 6462.03; 332.139;1901.09; 473.556; 0.00123005; 0.999999; 4749; 
Time omp:;6555.22; 6493.42; 6492.48; 6483.98; 334.304;1910.25; 472.994; 0.00123005; 0.999996; 6265; 
Time omp:;6604.5; 6544.23; 6543.25; 6534.7; 333.436;1918.33; 481.883; 0.00123005; 0.999999; 2579; 
Time omp:;6542.09; 6478.7; 6477.72; 6469.16; 339.396;1921.17; 475.832; 0.00123005; 1; 6688; 
Time omp:;6634.54; 6571.19; 6570.2; 6561.81; 333.795;1920.2; 483.902; 0.00123005; 0.999994; 3900; 
Time omp:;6585.75; 6520.96; 6519.83; 6510.99; 331.479;1920.43; 476.716; 0.00123005; 0.999995; 5813; 
