201703
Max threads OMP : 12 OpenMP version: 202011 :OpenMP 5.1 (2021) active
PARAMETR_SIZE: 42; MAX_VALUE_SIZE: 4; SET_PARAMETR_SIZE_ONE_X: 21; ANT_SIZE: 500; MAX_THREAD_CUDA: 256; NAME_FILE_GRAPH: Parametr_Graph/test42_4.txt; KOL_ITERATION: 500; KOL_PROGREV: 0; KOL_PROGON_STATISTICS: 50; PARAMETR_RO: 0.999; PARAMETR_Q: 1; PRINT_INFORMATION: 0; MAX_PARAMETR_VALUE_TO_MIN_OPT: 1000; OPTIMIZE: OPTIMIZE_MIN_1 ; FUNCTION: SHAFFERA BALANCED: BALANCED_TIME_GPU_FUNCTION BALANCED_TIME_OMP_FUNCTION BALANCED_ADD_TIME_OMP_ADD_AND_DECREASE INITIAL_CPU_ANTS_RATIO: 0.5; MIN_BALANSED_ANT: 10; HASH_TABLE_SIZE: 67108864; ZERO_HASH_RESULT: -1; ZERO_HASH: 100000000000; MAX_PROBES: 10000
=== CUDA + OpenMP Hybrid Pipeline Test ===
47 Time Hybrid OMP;191.473; 186.388; 185.957; 112.383; 57.2735; 63.6715; 186.041; 11.9305; 135.42; 36.2221; 0; 0; 0; 0.00212717; 1; 1; 1; 500; 500; 0; 
48 Time Hybrid OMP;178.825; 173.715; 173.339; 99.5508; 56.341; 65.0838; 173.378; 13.0232; 121.331; 36.6073; 0; 0; 0; 0.00212717; 1; 1; 1; 500; 500; 0; 
49 Time Hybrid OMP;182.843; 177.65; 177.174; 106.941; 56.7543; 60.9979; 177.218; 11.3507; 128.754; 34.5312; 0; 0; 0; 0.00212729; 1; 1; 1; 500; 500; 0; 
Time Hybrid OMP:;9532.732900;sec
0 Time Hybrid OMP non hash;121.422; 120.956; 120.585; 52.9473; 18.3481; 59.697; 120.627; 10.7752; 69.1873; 38.4008; 0; 0; 0; 0.00123123; 0.999999; 1; 1; 500; 500; 0; 
1 Time Hybrid OMP non hash;145.973; 145.451; 145.049; 69.4972; 20.3932; 65.2875; 145.094; 11.5575; 94.9946; 35.8971; 0; 0; 0; 0.00123007; 0.999998; 1; 1; 500; 500; 0; 
2 Time Hybrid OMP non hash;130.014; 129.552; 129.168; 59.6774; 18.9734; 60.8428; 129.21; 10.8091; 77.0309; 39.0424; 0; 0; 0; 0.00123158; 0.999999; 1; 1; 500; 500; 0; 
3 Time Hybrid OMP non hash;163.616; 163.139; 162.801; 81.1929; 22.0168; 70.0452; 162.756; 11.2388; 107.449; 41.0324; 0; 0; 0; 0.00123048; 1; 1; 1; 500; 500; 0; 
4 Time Hybrid OMP non hash;123.105; 122.635; 122.268; 53.5339; 18.4406; 60.7256; 122.311; 10.9477; 70.4466; 38.6639; 0; 0; 0; 0.00123016; 0.999989; 1; 1; 500; 500; 0; 
5 Time Hybrid OMP non hash;142.55; 142.072; 141.732; 67.483; 20.0579; 64.4252; 141.778; 11.1866; 92.8659; 35.1672; 0; 0; 0; 0.00123005; 0.999992; 1; 1; 500; 500; 0; 
6 Time Hybrid OMP non hash;120.778; 120.329; 119.945; 52.709; 18.2861; 59.4545; 119.987; 10.586; 68.7017; 38.3984; 0; 0; 0; 0.00123095; 1; 1; 1; 500; 500; 0; 
7 Time Hybrid OMP non hash;138.487; 137.957; 137.619; 64.8429; 19.6616; 63.3576; 137.659; 10.797; 90.0194; 34.3433; 0; 0; 0; 0.00123005; 0.999988; 1; 1; 500; 500; 0; 
8 Time Hybrid OMP non hash;128.76; 128.314; 127.964; 59.3427; 19.1284; 60.1671; 128.003; 10.6218; 76.1159; 38.9071; 0; 0; 0; 0.00123096; 0.999999; 1; 1; 500; 500; 0; 
9 Time Hybrid OMP non hash;160.329; 159.84; 159.47; 79.7887; 21.6977; 68.478; 159.511; 10.6278; 105.313; 40.5427; 0; 0; 0; 0.00123202; 0.999999; 1; 1; 500; 500; 0; 
10 Time Hybrid OMP non hash;119.732; 119.288; 118.944; 51.5961; 18.1712; 59.7516; 118.982; 10.8166; 67.4398; 38.4842; 0; 0; 0; 0.00123184; 0.999999; 1; 1; 500; 500; 0; 
11 Time Hybrid OMP non hash;142.314; 141.854; 141.464; 67.689; 20.0833; 64.1711; 141.555; 10.7816; 93.1273; 35.0276; 0; 0; 0; 0.00123017; 0.99999; 1; 1; 500; 500; 0; 
12 Time Hybrid OMP non hash;127.042; 126.59; 126.235; 58.7752; 22.3091; 59.5766; 126.265; 10.6498; 74.8031; 38.5153; 0; 0; 0; 0.00123005; 0.999987; 1; 1; 500; 500; 0; 
13 Time Hybrid OMP non hash;153.635; 153.145; 152.804; 78.0097; 28.3901; 64.5947; 152.834; 10.7956; 104.364; 35.0839; 0; 0; 0; 0.00123006; 0.999986; 1; 1; 500; 500; 0; 
14 Time Hybrid OMP non hash;142.466; 142.015; 141.687; 75.3266; 27.5708; 57.8403; 141.727; 11.7939; 92.4665; 35.0504; 0; 0; 0; 0.00123005; 0.999999; 1; 1; 500; 500; 0; 
15 Time Hybrid OMP non hash;167.139; 166.629; 166.266; 89.3195; 30.7465; 65.6847; 166.307; 10.8424; 114.01; 38.5359; 0; 0; 0; 0.00123718; 0.999999; 1; 1; 500; 500; 0; 
16 Time Hybrid OMP non hash;136.344; 135.877; 135.525; 67.8796; 28.07; 59.6022; 135.562; 10.6022; 84.2142; 38.4904; 0; 0; 0; 0.00123018; 0.999981; 1; 1; 500; 500; 0; 
17 Time Hybrid OMP non hash;156.287; 155.776; 155.416; 81.7234; 30.2849; 63.8279; 155.458; 10.6944; 107.827; 34.3665; 0; 0; 0; 0.00123213; 1; 1; 1; 500; 500; 0; 
18 Time Hybrid OMP non hash;137.759; 137.285; 136.935; 70.341; 29.19; 58.5368; 136.973; 10.6397; 86.6369; 37.429; 0; 0; 0; 0.00123011; 0.999993; 1; 1; 500; 500; 0; 
19 Time Hybrid OMP non hash;157.319; 156.84; 156.513; 81.5753; 30.8852; 64.9976; 156.553; 11.0924; 107.712; 35.15; 0; 0; 0; 0.00123053; 0.999991; 1; 1; 500; 500; 0; 
20 Time Hybrid OMP non hash;145.567; 145.084; 144.721; 76.0385; 30.3816; 60.1025; 144.762; 10.6312; 93.033; 38.7313; 0; 0; 0; 0.00123068; 0.99999; 1; 1; 500; 500; 0; 
21 Time Hybrid OMP non hash;183.009; 182.482; 182.088; 100.303; 34.8764; 69.7423; 182.187; 10.8179; 127.304; 40.9994; 0; 0; 0; 0.00123006; 0.999988; 1; 1; 500; 500; 0; 
22 Time Hybrid OMP non hash;143.773; 143.253; 142.88; 73.5276; 31.2332; 60.691; 142.922; 11.2072; 91.4781; 37.9005; 0; 0; 0; 0.00123022; 0.999999; 1; 1; 500; 500; 0; 
23 Time Hybrid OMP non hash;162.1; 161.554; 161.142; 86.4233; 33.7518; 64.6294; 161.176; 11.141; 112.583; 34.8832; 0; 0; 0; 0.001232; 0.99999; 1; 1; 500; 500; 0; 
24 Time Hybrid OMP non hash;142.047; 141.481; 141.108; 73.4644; 32.2552; 59.6098; 141.149; 11.5952; 89.8449; 37.4664; 0; 0; 0; 0.00123013; 1; 1; 1; 500; 500; 0; 
25 Time Hybrid OMP non hash;146.697; 146.168; 145.826; 75.4125; 32.6719; 62.2405; 145.868; 11.0478; 101.535; 31.0268; 0; 0; 0; 0.00123142; 0.999993; 1; 1; 500; 500; 0; 
26 Time Hybrid OMP non hash;148.177; 147.668; 147.305; 78.7157; 32.9822; 60.1765; 147.344; 11.5236; 95.5614; 37.9607; 0; 0; 0; 0.00123293; 0.999999; 1; 1; 500; 500; 0; 
27 Time Hybrid OMP non hash;234.978; 234.452; 234.074; 140.355; 40.6723; 78.6531; 234.115; 11.6088; 174.192; 44.4332; 0; 0; 0; 0.00123553; 1; 1; 1; 500; 500; 0; 
28 Time Hybrid OMP non hash;159.844; 159.309; 158.926; 90.7165; 34.3951; 59.8819; 158.964; 11.2041; 107.621; 37.9081; 0; 0; 0; 0.00123021; 0.999999; 1; 1; 500; 500; 0; 
29 Time Hybrid OMP non hash;169.142; 168.575; 168.182; 96.6652; 35.3362; 62.3597; 168.279; 11.0283; 122.569; 32.3208; 0; 0; 0; 0.00123005; 0.999988; 1; 1; 500; 500; 0; 
30 Time Hybrid OMP non hash;162.801; 162.277; 161.942; 91.4546; 34.8017; 61.8383; 161.983; 11.8419; 108.453; 39.4811; 0; 0; 0; 0.00123459; 0.999999; 1; 1; 500; 500; 0; 
31 Time Hybrid OMP non hash;167.726; 167.192; 166.824; 94.3798; 35.5164; 63.3049; 166.887; 11.2844; 121.434; 31.8771; 0; 0; 0; 0.00123008; 0.999991; 1; 1; 500; 500; 0; 
32 Time Hybrid OMP non hash;168.461; 167.88; 167.517; 97.2746; 35.8789; 61.1186; 167.559; 11.5271; 115.067; 38.6477; 0; 0; 0; 0.00123008; 0.999991; 1; 1; 500; 500; 0; 
33 Time Hybrid OMP non hash;223.446; 222.892; 222.53; 133.562; 41.7946; 74.329; 222.569; 11.8886; 164.763; 42.4491; 0; 0; 0; 0.00123298; 0.999999; 1; 1; 500; 500; 0; 
34 Time Hybrid OMP non hash;164.906; 164.383; 164.056; 93.8649; 36.2844; 61.4996; 164.092; 11.5939; 111.528; 38.6754; 0; 0; 0; 0.00123017; 1; 1; 1; 500; 500; 0; 
35 Time Hybrid OMP non hash;171.043; 170.476; 170.144; 97.7765; 36.9623; 63.3294; 170.186; 11.1622; 124.189; 32.4628; 0; 0; 0; 0.0012335; 1; 1; 1; 500; 500; 0; 
^C
