CUDA opt_one_GPU; 1; 25; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 0.000000; 0.000000; GPU Time 2 Mean:; 0.000000; 0.000000; GPU Time 3 Mean:; 0.000000; 0.000000; GPU Time 4 Mean:; 0.000000; 0.000000; GPU Time 5 Mean:; 0.000000; 0.000000; GPU Time 6 Mean:; 0.000000; 0.000000; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 0.000000; 0.000000; Global Max Mean:; 0.000000; 0.000000; Hash Fail Count Mean:; 0.000000; 0.000000;
CUDA ant Const; 9; 225; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 929.526289; 2.568942; GPU Time 2 Mean:; 918.905393; 2.503959; GPU Time 3 Mean:; 207.352122; 1.157373; GPU Time 4 Mean:; 0.000000; 0.000000; GPU Time 5 Mean:; 0.000000; 0.000000; GPU Time 6 Mean:; 0.000000; 0.000000; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 32767.000000; 0.000000; Global Max Mean:; -32767.000000; 0.000000; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant Const; 10; 250; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 1033.123611; 2.523578; GPU Time 2 Mean:; 1021.322034; 2.487820; GPU Time 3 Mean:; 230.412439; 1.157295; GPU Time 4 Mean:; 0.000000; 0.000000; GPU Time 5 Mean:; 0.000000; 0.000000; GPU Time 6 Mean:; 0.000000; 0.000000; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 32767.000000; 0.000000; Global Max Mean:; -32767.000000; 0.000000; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant Const; 11; 275; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 1136.321414; 2.600976; GPU Time 2 Mean:; 1123.339202; 2.543258; GPU Time 3 Mean:; 253.463821; 1.447557; GPU Time 4 Mean:; 0.000000; 0.000000; GPU Time 5 Mean:; 0.000000; 0.000000; GPU Time 6 Mean:; 0.000000; 0.000000; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 32767.000000; 0.000000; Global Max Mean:; -32767.000000; 0.000000; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant Const; 12; 300; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 1239.920554; 2.731903; GPU Time 2 Mean:; 1225.758462; 2.703458; GPU Time 3 Mean:; 276.545360; 1.328890; GPU Time 4 Mean:; 0.000000; 0.000000; GPU Time 5 Mean:; 0.000000; 0.000000; GPU Time 6 Mean:; 0.000000; 0.000000; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 32767.000000; 0.000000; Global Max Mean:; -32767.000000; 0.000000; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant Const; 13; 325; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 1342.952710; 3.136532; GPU Time 2 Mean:; 1327.611616; 3.080887; GPU Time 3 Mean:; 299.481967; 1.472292; GPU Time 4 Mean:; 0.000000; 0.000000; GPU Time 5 Mean:; 0.000000; 0.000000; GPU Time 6 Mean:; 0.000000; 0.000000; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 32767.000000; 0.000000; Global Max Mean:; -32767.000000; 0.000000; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant Const; 14; 350; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 1446.331121; 2.897332; GPU Time 2 Mean:; 1429.810320; 2.855308; GPU Time 3 Mean:; 322.512167; 1.543640; GPU Time 4 Mean:; 0.000000; 0.000000; GPU Time 5 Mean:; 0.000000; 0.000000; GPU Time 6 Mean:; 0.000000; 0.000000; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 32767.000000; 0.000000; Global Max Mean:; -32767.000000; 0.000000; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant Const; 15; 375; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 1549.448291; 3.278226; GPU Time 2 Mean:; 1531.748865; 3.202493; GPU Time 3 Mean:; 345.495450; 1.641472; GPU Time 4 Mean:; 0.000000; 0.000000; GPU Time 5 Mean:; 0.000000; 0.000000; GPU Time 6 Mean:; 0.000000; 0.000000; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 32767.000000; 0.000000; Global Max Mean:; -32767.000000; 0.000000; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant Const; 16; 400; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 1652.946152; 3.209613; GPU Time 2 Mean:; 1634.065601; 3.176847; GPU Time 3 Mean:; 368.605698; 2.024235; GPU Time 4 Mean:; 0.000000; 0.000000; GPU Time 5 Mean:; 0.000000; 0.000000; GPU Time 6 Mean:; 0.000000; 0.000000; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 32767.000000; 0.000000; Global Max Mean:; -32767.000000; 0.000000; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant Const; 17; 425; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 1756.092917; 3.420824; GPU Time 2 Mean:; 1736.032566; 3.291688; GPU Time 3 Mean:; 391.549919; 2.113973; GPU Time 4 Mean:; 0.000000; 0.000000; GPU Time 5 Mean:; 0.000000; 0.000000; GPU Time 6 Mean:; 0.000000; 0.000000; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 32767.000000; 0.000000; Global Max Mean:; -32767.000000; 0.000000; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant Const; 18; 450; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 1859.666826; 3.529856; GPU Time 2 Mean:; 1838.426230; 3.411167; GPU Time 3 Mean:; 414.604295; 2.424270; GPU Time 4 Mean:; 0.000000; 0.000000; GPU Time 5 Mean:; 0.000000; 0.000000; GPU Time 6 Mean:; 0.000000; 0.000000; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 32767.000000; 0.000000; Global Max Mean:; -32767.000000; 0.000000; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant Const; 19; 475; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 1962.762178; 3.977298; GPU Time 2 Mean:; 1940.341489; 3.784818; GPU Time 3 Mean:; 437.535833; 2.539402; GPU Time 4 Mean:; 0.000000; 0.000000; GPU Time 5 Mean:; 0.000000; 0.000000; GPU Time 6 Mean:; 0.000000; 0.000000; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 32767.000000; 0.000000; Global Max Mean:; -32767.000000; 0.000000; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant Const; 20; 500; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 2066.157520; 3.558359; GPU Time 2 Mean:; 2042.556545; 3.382425; GPU Time 3 Mean:; 460.673496; 2.508043; GPU Time 4 Mean:; 0.000000; 0.000000; GPU Time 5 Mean:; 0.000000; 0.000000; GPU Time 6 Mean:; 0.000000; 0.000000; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 32767.000000; 0.000000; Global Max Mean:; -32767.000000; 0.000000; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant par Const; 1; 25; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 101.696654; 1.261509; GPU Time 2 Mean:; 100.517292; 1.257783; GPU Time 3 Mean:; 22.667111; 0.150822; GPU Time 4 Mean:; 0.000000; 0.000000; GPU Time 5 Mean:; 0.000000; 0.000000; GPU Time 6 Mean:; 0.000000; 0.000000; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 32767.000000; 0.000000; Global Max Mean:; -32767.000000; 0.000000; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant par Const; 2; 50; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 203.341021; 1.093884; GPU Time 2 Mean:; 200.982197; 1.082637; GPU Time 3 Mean:; 45.251818; 0.179768; GPU Time 4 Mean:; 0.000000; 0.000000; GPU Time 5 Mean:; 0.000000; 0.000000; GPU Time 6 Mean:; 0.000000; 0.000000; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 32767.000000; 0.000000; Global Max Mean:; -32767.000000; 0.000000; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant par Const; 3; 75; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 304.961174; 2.838022; GPU Time 2 Mean:; 301.422355; 2.814462; GPU Time 3 Mean:; 67.826533; 0.313886; GPU Time 4 Mean:; 0.000000; 0.000000; GPU Time 5 Mean:; 0.000000; 0.000000; GPU Time 6 Mean:; 0.000000; 0.000000; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 32767.000000; 0.000000; Global Max Mean:; -32767.000000; 0.000000; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant par Const; 4; 100; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 406.614279; 3.196838; GPU Time 2 Mean:; 401.895294; 3.154284; GPU Time 3 Mean:; 90.444944; 0.370074; GPU Time 4 Mean:; 0.000000; 0.000000; GPU Time 5 Mean:; 0.000000; 0.000000; GPU Time 6 Mean:; 0.000000; 0.000000; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 32767.000000; 0.000000; Global Max Mean:; -32767.000000; 0.000000; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant par Const; 5; 125; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 508.362578; 5.072436; GPU Time 2 Mean:; 502.464156; 5.008705; GPU Time 3 Mean:; 113.111786; 0.620407; GPU Time 4 Mean:; 0.000000; 0.000000; GPU Time 5 Mean:; 0.000000; 0.000000; GPU Time 6 Mean:; 0.000000; 0.000000; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 32767.000000; 0.000000; Global Max Mean:; -32767.000000; 0.000000; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant par Const; 6; 150; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 610.017446; 5.396572; GPU Time 2 Mean:; 602.938789; 5.311484; GPU Time 3 Mean:; 135.821671; 0.760803; GPU Time 4 Mean:; 0.000000; 0.000000; GPU Time 5 Mean:; 0.000000; 0.000000; GPU Time 6 Mean:; 0.000000; 0.000000; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 32767.000000; 0.000000; Global Max Mean:; -32767.000000; 0.000000; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant par Const; 7; 175; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 711.835081; 7.496086; GPU Time 2 Mean:; 703.576351; 7.383497; GPU Time 3 Mean:; 158.493769; 0.925552; GPU Time 4 Mean:; 0.000000; 0.000000; GPU Time 5 Mean:; 0.000000; 0.000000; GPU Time 6 Mean:; 0.000000; 0.000000; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 32767.000000; 0.000000; Global Max Mean:; -32767.000000; 0.000000; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant par Const; 8; 200; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 813.465825; 9.257637; GPU Time 2 Mean:; 804.027218; 9.104199; GPU Time 3 Mean:; 181.111172; 0.996746; GPU Time 4 Mean:; 0.000000; 0.000000; GPU Time 5 Mean:; 0.000000; 0.000000; GPU Time 6 Mean:; 0.000000; 0.000000; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 32767.000000; 0.000000; Global Max Mean:; -32767.000000; 0.000000; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant par Const; 9; 225; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 915.193135; 11.591583; GPU Time 2 Mean:; 904.574620; 11.404101; GPU Time 3 Mean:; 203.834104; 1.223426; GPU Time 4 Mean:; 0.000000; 0.000000; GPU Time 5 Mean:; 0.000000; 0.000000; GPU Time 6 Mean:; 0.000000; 0.000000; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 32767.000000; 0.000000; Global Max Mean:; -32767.000000; 0.000000; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant par Const; 10; 250; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 1016.803324; 12.875286; GPU Time 2 Mean:; 1005.004537; 12.649307; GPU Time 3 Mean:; 226.427614; 1.343693; GPU Time 4 Mean:; 0.000000; 0.000000; GPU Time 5 Mean:; 0.000000; 0.000000; GPU Time 6 Mean:; 0.000000; 0.000000; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 32767.000000; 0.000000; Global Max Mean:; -32767.000000; 0.000000; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant par Const; 11; 275; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 1118.533574; 16.106953; GPU Time 2 Mean:; 1105.554956; 15.840948; GPU Time 3 Mean:; 249.057609; 1.454822; GPU Time 4 Mean:; 0.000000; 0.000000; GPU Time 5 Mean:; 0.000000; 0.000000; GPU Time 6 Mean:; 0.000000; 0.000000; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 32767.000000; 0.000000; Global Max Mean:; -32767.000000; 0.000000; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant par Const; 12; 300; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 1220.209104; 16.804918; GPU Time 2 Mean:; 1206.050474; 16.488991; GPU Time 3 Mean:; 271.688198; 1.595070; GPU Time 4 Mean:; 0.000000; 0.000000; GPU Time 5 Mean:; 0.000000; 0.000000; GPU Time 6 Mean:; 0.000000; 0.000000; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 32767.000000; 0.000000; Global Max Mean:; -32767.000000; 0.000000; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant par Const; 13; 325; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 1321.871731; 20.635939; GPU Time 2 Mean:; 1306.532893; 20.259284; GPU Time 3 Mean:; 294.322650; 1.795134; GPU Time 4 Mean:; 0.000000; 0.000000; GPU Time 5 Mean:; 0.000000; 0.000000; GPU Time 6 Mean:; 0.000000; 0.000000; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 32767.000000; 0.000000; Global Max Mean:; -32767.000000; 0.000000; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant par Const; 14; 350; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 1423.650371; 21.786366; GPU Time 2 Mean:; 1407.131187; 21.357471; GPU Time 3 Mean:; 316.941085; 1.858100; GPU Time 4 Mean:; 0.000000; 0.000000; GPU Time 5 Mean:; 0.000000; 0.000000; GPU Time 6 Mean:; 0.000000; 0.000000; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 32767.000000; 0.000000; Global Max Mean:; -32767.000000; 0.000000; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant par Const; 15; 375; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 1525.348823; 27.151261; GPU Time 2 Mean:; 1507.649539; 26.648671; GPU Time 3 Mean:; 339.579525; 2.205213; GPU Time 4 Mean:; 0.000000; 0.000000; GPU Time 5 Mean:; 0.000000; 0.000000; GPU Time 6 Mean:; 0.000000; 0.000000; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 32767.000000; 0.000000; Global Max Mean:; -32767.000000; 0.000000; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant par Const; 16; 400; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 1627.075457; 28.700572; GPU Time 2 Mean:; 1608.195937; 28.141685; GPU Time 3 Mean:; 362.237082; 2.365644; GPU Time 4 Mean:; 0.000000; 0.000000; GPU Time 5 Mean:; 0.000000; 0.000000; GPU Time 6 Mean:; 0.000000; 0.000000; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 32767.000000; 0.000000; Global Max Mean:; -32767.000000; 0.000000; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant par Const; 17; 425; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 1728.872878; 32.472409; GPU Time 2 Mean:; 1708.812654; 31.841612; GPU Time 3 Mean:; 384.886049; 2.752088; GPU Time 4 Mean:; 0.000000; 0.000000; GPU Time 5 Mean:; 0.000000; 0.000000; GPU Time 6 Mean:; 0.000000; 0.000000; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 32767.000000; 0.000000; Global Max Mean:; -32767.000000; 0.000000; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant par Const; 18; 450; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 1830.564624; 35.561791; GPU Time 2 Mean:; 1809.324739; 34.858537; GPU Time 3 Mean:; 407.484133; 2.986921; GPU Time 4 Mean:; 0.000000; 0.000000; GPU Time 5 Mean:; 0.000000; 0.000000; GPU Time 6 Mean:; 0.000000; 0.000000; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 32767.000000; 0.000000; Global Max Mean:; -32767.000000; 0.000000; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant par Const; 19; 475; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 1932.343953; 38.831607; GPU Time 2 Mean:; 1909.924326; 38.054150; GPU Time 3 Mean:; 430.136646; 3.062734; GPU Time 4 Mean:; 0.000000; 0.000000; GPU Time 5 Mean:; 0.000000; 0.000000; GPU Time 6 Mean:; 0.000000; 0.000000; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 32767.000000; 0.000000; Global Max Mean:; -32767.000000; 0.000000; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant par Const; 20; 500; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 2034.104690; 41.085247; GPU Time 2 Mean:; 2010.505049; 40.238816; GPU Time 3 Mean:; 452.744085; 3.368943; GPU Time 4 Mean:; 0.000000; 0.000000; GPU Time 5 Mean:; 0.000000; 0.000000; GPU Time 6 Mean:; 0.000000; 0.000000; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 32767.000000; 0.000000; Global Max Mean:; -32767.000000; 0.000000; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant add CPU Const; 1; 25; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 96.917397; 1.219575; GPU Time 2 Mean:; 96.645403; 1.202524; GPU Time 3 Mean:; 12.858038; 0.079646; GPU Time 4 Mean:; 0.259426; 0.000341; GPU Time 5 Mean:; 77.775998; 0.781016; GPU Time 6 Mean:; 0.060738; 0.000187; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 0.084657; 0.000050; Global Max Mean:; 0.914807; 0.000191; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant add CPU Const; 2; 50; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 193.783373; 1.115492; GPU Time 2 Mean:; 193.244373; 1.112711; GPU Time 3 Mean:; 25.843284; 0.148924; GPU Time 4 Mean:; 0.515594; 0.000385; GPU Time 5 Mean:; 155.411884; 0.999171; GPU Time 6 Mean:; 0.116404; 0.000131; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 0.080504; 0.000074; Global Max Mean:; 0.921753; 0.000148; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant add CPU Const; 3; 75; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 290.820383; 2.428723; GPU Time 2 Mean:; 290.006597; 2.437973; GPU Time 3 Mean:; 38.814860; 0.334589; GPU Time 4 Mean:; 0.775478; 0.000776; GPU Time 5 Mean:; 233.238982; 1.576002; GPU Time 6 Mean:; 0.172170; 0.000258; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 0.076150; 0.000136; Global Max Mean:; 0.926436; 0.000140; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant add CPU Const; 4; 100; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 387.581471; 2.936015; GPU Time 2 Mean:; 386.500356; 2.952806; GPU Time 3 Mean:; 51.778753; 0.629693; GPU Time 4 Mean:; 1.030206; 0.000872; GPU Time 5 Mean:; 310.853800; 2.018598; GPU Time 6 Mean:; 0.226248; 0.000263; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 0.075648; 0.000139; Global Max Mean:; 0.927381; 0.000129; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant add CPU Const; 5; 125; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 484.600625; 5.809205; GPU Time 2 Mean:; 483.237894; 5.836239; GPU Time 3 Mean:; 64.717152; 0.893485; GPU Time 4 Mean:; 1.290609; 0.001356; GPU Time 5 Mean:; 388.711486; 4.035824; GPU Time 6 Mean:; 0.281652; 0.000378; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 0.074604; 0.000147; Global Max Mean:; 0.929760; 0.000122; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant add CPU Const; 6; 150; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 581.204050; 6.069326; GPU Time 2 Mean:; 579.577438; 6.078191; GPU Time 3 Mean:; 77.581392; 1.082247; GPU Time 4 Mean:; 1.546903; 0.001328; GPU Time 5 Mean:; 466.236993; 4.593247; GPU Time 6 Mean:; 0.337074; 0.000373; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 0.073075; 0.000157; Global Max Mean:; 0.930850; 0.000099; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant add CPU Const; 7; 175; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 678.295360; 8.404597; GPU Time 2 Mean:; 676.394331; 8.400833; GPU Time 3 Mean:; 90.499212; 1.037835; GPU Time 4 Mean:; 1.811338; 0.001762; GPU Time 5 Mean:; 544.161979; 6.831297; GPU Time 6 Mean:; 0.398992; 0.000698; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 0.071040; 0.000174; Global Max Mean:; 0.931794; 0.000077; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant add CPU Const; 8; 200; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 775.057600; 9.000645; GPU Time 2 Mean:; 772.884581; 8.965089; GPU Time 3 Mean:; 103.410484; 1.261564; GPU Time 4 Mean:; 2.069420; 0.001798; GPU Time 5 Mean:; 621.819054; 7.679041; GPU Time 6 Mean:; 0.453458; 0.000665; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 0.070264; 0.000174; Global Max Mean:; 0.932563; 0.000056; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant add CPU Const; 9; 225; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 871.956353; 12.358368; GPU Time 2 Mean:; 869.514528; 12.334131; GPU Time 3 Mean:; 116.309671; 1.446140; GPU Time 4 Mean:; 2.328619; 0.002733; GPU Time 5 Mean:; 699.610226; 10.897790; GPU Time 6 Mean:; 0.510444; 0.000877; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 0.068240; 0.000167; Global Max Mean:; 0.932737; 0.000053; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant add CPU Const; 10; 250; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 968.888094; 13.488325; GPU Time 2 Mean:; 966.175596; 13.419366; GPU Time 3 Mean:; 129.167199; 1.794282; GPU Time 4 Mean:; 2.588393; 0.003045; GPU Time 5 Mean:; 777.449216; 12.071521; GPU Time 6 Mean:; 0.568130; 0.000885; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 0.068240; 0.000167; Global Max Mean:; 0.933233; 0.000048; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant add CPU Const; 11; 275; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 1065.813936; 15.040105; GPU Time 2 Mean:; 1062.825906; 15.037480; GPU Time 3 Mean:; 142.017765; 1.833177; GPU Time 4 Mean:; 2.842318; 0.003267; GPU Time 5 Mean:; 855.283770; 14.682427; GPU Time 6 Mean:; 0.622622; 0.000960; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 0.067397; 0.000162; Global Max Mean:; 0.933831; 0.000059; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
CUDA ant add CPU Const; 12; 300; Duration Mean:; 0.000000; 0.000000; GPU Time 1 Mean:; 1162.454277; 16.677950; GPU Time 2 Mean:; 1159.192991; 16.691165; GPU Time 3 Mean:; 154.894420; 1.752517; GPU Time 4 Mean:; 3.098206; 0.003444; GPU Time 5 Mean:; 932.855677; 16.747723; GPU Time 6 Mean:; 0.677064; 0.000957; GPU Time 7 Mean:; 0.000000; 0.000000; GPU Time 8 Mean:; 0.000000; 0.000000; Global Min Mean:; 0.065671; 0.000151; Global Max Mean:; 0.933868; 0.000059; Hash Fail Count Mean:; -1174086400.000000; 0.000000;
